cluster,gene,avg_logFC,p_val,p_val_adj,pct.1,pct.2,celltype,avg_strength
CD8_c13_Tn_TCF7,NAP1L1,0.897520598337654,6.08491234836664e-111,4.76795476880964e-106,0.684,0.5,T,0.897520598337654
CD8_c13_Tn_TCF7,NOSIP,0.895050035299442,8.09790083296649e-70,6.34527215568755e-65,0.452,0.264,T,0.895050035299442
CD8_c13_Tn_TCF7,CD48,0.890372206272986,1.00987707865387e-127,7.91309382520819e-123,0.744,0.564,T,0.890372206272986
CD8_c13_Tn_TCF7,LDHB,0.883541830765704,1.60941293232612e-99,1.26108769138278e-94,0.707,0.557,T,0.883541830765704
CD8_c13_Tn_TCF7,EEF2,0.879710246450966,1.08771459218625e-168,8.52300522999387e-164,0.877,0.75,T,0.879710246450966
CD8_c13_Tn_TCF7,ARHGAP45,0.876343969171545,7.44980926008211e-50,5.83744704192254e-45,0.29,0.144,T,0.876343969171545
CD8_c13_Tn_TCF7,SATB1,0.872551600712663,1.22393050488546e-59,9.59035225713101e-55,0.312,0.149,T,0.872551600712663
CD8_c13_Tn_TCF7,C19ORF43,0.865823856615025,1.86477651100595e-153,1.46118293072893e-148,0.287,0.067,T,0.865823856615025
CD8_c13_Tn_TCF7,FCMR,0.83835664806917,7.02934596409785e-53,5.50798461708815e-48,0.318,0.162,T,0.83835664806917
CD8_c13_Tn_TCF7,EEF1B2,0.820994799555013,3.66073717243581e-190,2.86844382620553e-185,0.92,0.791,T,0.820994799555013
CD8_c13_Tn_TCF7,KLF2,0.818031236545546,1.29095634273321e-106,1.01155466147546e-101,0.572,0.298,T,0.818031236545546
CD8_c13_Tn_TCF7,C19ORF53,0.816524623460769,1.44929689758079e-127,1.13562557003738e-122,0.234,0.053,T,0.816524623460769
CD8_c13_Tn_TCF7,RASGRP2,0.803388010504908,1.44704904619101e-41,1.13386422112388e-36,0.253,0.125,T,0.803388010504908
CD8_c13_Tn_TCF7,FBL,0.796075568202148,4.14689956055512e-48,3.24938608866418e-43,0.416,0.274,T,0.796075568202148
CD8_c13_Tn_TCF7,PABPC1,0.769690678545673,9.63854979918079e-200,7.55247846614409e-195,0.926,0.794,T,0.769690678545673
CD8_c13_Tn_TCF7,TMEM123,0.753404824040818,2.04448423343575e-51,1.60199651079325e-46,0.417,0.262,T,0.753404824040818
CD8_c13_Tn_TCF7,44448,0.750838409245031,7.71143213503862e-48,6.04244687805221e-43,0.492,0.366,T,0.750838409245031
CD8_c13_Tn_TCF7,GRK2,0.747508913990637,4.1280897109524e-61,3.23464725481097e-56,0.239,0.092,T,0.747508913990637
CD8_c13_Tn_TCF7,RCAN3,0.736363847174594,1.84869025390973e-41,1.44857822225604e-36,0.302,0.167,T,0.736363847174594
CD8_c13_Tn_TCF7,PABPC4,0.722169292528128,1.90248576468466e-36,1.49073077063396e-31,0.25,0.131,T,0.722169292528128
CD8_c13_Tn_TCF7,MLLT6,0.719907997248997,1.05819501901434e-28,8.29169871049069e-24,0.28,0.173,T,0.719907997248997
CD8_c13_Tn_TCF7,POU2F2,0.713540413340528,3.43484383021056e-30,2.69144058003809e-25,0.151,0.064,T,0.713540413340528
MAIT_c2,SLC4A10,1.84225442576875,0,0,0.993,0.003,T,1.84225442576875
MAIT_c2,LTB,0.589028579587296,5.27621369080136e-200,4.13428276170122e-195,0.803,0.439,T,0.589028579587296
MAIT_c2,GZMK,0.556868588455202,9.29776840194993e-152,7.28545238671591e-147,0.64,0.321,T,0.556868588455202
MAIT_c2,TRAV1-2,0.536180556922789,1.95285449435274e-103,1.53019819613997e-98,0.382,0.167,T,0.536180556922789
MAIT_c2,IL7R,0.508935603708792,2.60433249973255e-150,2.04067681681543e-145,0.883,0.548,T,0.508935603708792
MAIT_c2,FOS,0.483403565565624,5.3374056131326e-49,4.18223091628231e-44,0.593,0.418,T,0.483403565565624
MAIT_c2,AQP3,0.48107514746103,8.02088100872814e-136,6.2849217320091e-131,0.43,0.174,T,0.48107514746103
MAIT_c2,TRBV20-1,0.436776797845701,7.90287869719156e-44,6.19245866075839e-39,0.221,0.105,T,0.436776797845701
MAIT_c2,DPP4,0.430588465107488,4.29251533227393e-124,3.36348623890988e-119,0.297,0.098,T,0.430588465107488
MAIT_c2,CD69,0.426694746664449,6.81806611007576e-49,5.34243206187206e-44,0.687,0.51,T,0.426694746664449
MAIT_c2,FOSB,0.420908658444615,9.40512368265071e-53,7.36957276401462e-48,0.434,0.262,T,0.420908658444615
MAIT_c2,NCR3,0.417183893796506,6.91305156196226e-100,5.41685981240676e-95,0.598,0.339,T,0.417183893796506
MAIT_c2,TMIGD2,0.416425162696322,1.15362528111853e-101,9.03946161526048e-97,0.327,0.129,T,0.416425162696322
MAIT_c2,KLRB1,0.406219449678805,3.64233523021352e-134,2.85402461633841e-129,0.942,0.657,T,0.406219449678805
MAIT_c2,MYC,0.393608074113546,6.320889059577e-83,4.95285904041275e-78,0.247,0.093,T,0.393608074113546
MAIT_c2,RORC,0.365318627028828,1.82496431936529e-92,1.42998729172506e-87,0.21,0.067,T,0.365318627028828
MAIT_c2,DUSP1,0.36059405138576,5.09842960948952e-56,3.9949764891077e-51,0.754,0.577,T,0.36059405138576
MAIT_c2,JUN,0.353167603150905,2.21379971069869e-42,1.73466703931217e-37,0.74,0.597,T,0.353167603150905
MAIT_c2,SATB1,0.345070076597346,1.96128853053793e-81,1.5368068538736e-76,0.458,0.237,T,0.345070076597346
MAIT_c2,HSPA1A,0.344073541702719,0.00224972135427456,1,0.212,0.182,T,0.344073541702719
MAIT_c2,COLQ,0.33497226695418,4.11888373939885e-69,3.22743373168076e-64,0.194,0.07,T,0.33497226695418
MAIT_c2,SLAMF1,0.334714531924557,2.55222139013961e-71,1.99984411467169e-66,0.234,0.093,T,0.334714531924557
MAIT_c2,TNFRSF25,0.332351143965935,7.11407211294459e-72,5.57437348553999e-67,0.362,0.177,T,0.332351143965935
MAIT_c2,CD40LG,0.329825965174761,5.3253368972553e-69,4.17277423258233e-64,0.246,0.101,T,0.329825965174761
MAIT_c2,IFNGR1,0.328527892929818,4.99031561545132e-51,3.91026160679919e-46,0.394,0.228,T,0.328527892929818
MAIT_c2,PHACTR2,0.328355918874163,2.02280976396003e-73,1.58501304674616e-68,0.295,0.13,T,0.328355918874163
MAIT_c2,CCR6,0.325088019927141,2.71088288831387e-66,2.1241665047961e-61,0.254,0.109,T,0.325088019927141
MAIT_c2,CXCR6,0.324906074736936,3.93901445558749e-54,3.08649355696469e-49,0.298,0.151,T,0.324906074736936
MAIT_c2,IL23R,0.323197504437626,6.18967307683848e-83,4.85004213281832e-78,0.167,0.049,T,0.323197504437626
MAIT_c2,JAML,0.322981986575082,1.31283723260356e-69,1.02869987035117e-64,0.335,0.159,T,0.322981986575082
MAIT_c2,CAMK4,0.321112443970993,6.35865898016743e-63,4.98245441708979e-58,0.308,0.149,T,0.321112443970993
MAIT_c2,TNFAIP3,0.320992895337366,3.40478917558593e-36,2.66789065431386e-31,0.643,0.478,T,0.320992895337366
MAIT_c2,LST1,0.31991031296496,1.09875921376222e-69,8.60954757127669e-65,0.273,0.118,T,0.31991031296496
MAIT_c2,S100B,0.314170996714055,2.1052089650811e-28,1.6495785887686e-23,0.214,0.119,T,0.314170996714055
MAIT_c2,ERN1,0.312255317395771,4.30495002014038e-59,3.37322968728139e-54,0.445,0.257,T,0.312255317395771
MAIT_c2,ZBTB16,0.307113631564114,1.18749533716829e-61,9.30485721344962e-57,0.304,0.145,T,0.307113631564114
MAIT_c2,TTC39C,0.298427014585918,2.13135406004503e-55,1.67006510082948e-50,0.441,0.26,T,0.298427014585918
MAIT_c2,FLT3LG,0.29461333738498,9.89035665191483e-55,7.7497867617409e-50,0.394,0.221,T,0.29461333738498
MAIT_c2,JUND,0.29116804892297,1.95469759176202e-24,1.53164239197697e-19,0.467,0.344,T,0.29116804892297
MAIT_c2,CD28,0.287564702990273,2.36124070515222e-58,1.85019737933613e-53,0.2,0.081,T,0.287564702990273
MAIT_c2,IL4I1,0.287432857062988,2.51158920294475e-49,1.96800595175142e-44,0.162,0.063,T,0.287432857062988
MAIT_c2,CDC14A,0.287281800443409,1.75831575191939e-46,1.37776347373147e-41,0.245,0.121,T,0.287281800443409
MAIT_c2,CTSA,0.28065102328772,1.95494335413523e-48,1.53183496399974e-43,0.374,0.215,T,0.28065102328772
MAIT_c2,TNFAIP8,0.278466570638163,5.28411016024626e-59,4.14047019826416e-54,0.5,0.296,T,0.278466570638163
MAIT_c2,CTSH,0.277391476459272,1.39816752608212e-51,1.09556212841216e-46,0.22,0.099,T,0.277391476459272
MAIT_c2,NFKBIA,0.273742684145031,3.82581582982976e-41,2.99779450977971e-36,0.741,0.564,T,0.273742684145031
MAIT_c2,SESN1,0.271481278932567,4.46505336614804e-46,3.49868186611262e-41,0.258,0.129,T,0.271481278932567
MAIT_c2,CEBPD,0.2703076826611,1.75964615263562e-64,1.37880593582069e-59,0.415,0.221,T,0.2703076826611
MAIT_c2,TC2N,0.269598780397442,2.46310272600201e-44,1.93001340301339e-39,0.465,0.293,T,0.269598780397442
MAIT_c2,NFKBIZ,0.268891630902244,4.14830142082477e-32,3.25048454431566e-27,0.297,0.18,T,0.268891630902244
MAIT-like_c1,IL7R,0.969090627492752,0,0,0.861,0.451,T,0.969090627492752
MAIT-like_c1,LTB,0.917180386560642,0,0,0.728,0.365,T,0.917180386560642
MAIT-like_c1,KLRB1,0.882834423506886,0,0,0.889,0.595,T,0.882834423506886
MAIT-like_c1,CEBPD,0.725980384462377,5.52543262430507e-164,4.32956324142672e-159,0.388,0.174,T,0.725980384462377
MAIT-like_c1,FTH1,0.723697124268991,1.39268435416885e-90,1.09126567939608e-85,0.903,0.961,T,0.723697124268991
MAIT-like_c1,TPT1,0.691320660658831,0,0,0.998,0.992,T,0.691320660658831
MAIT-like_c1,JUND,0.689507508023026,8.82906220681661e-98,6.91818827339529e-93,0.468,0.303,T,0.689507508023026
MAIT-like_c1,TNFAIP3,0.675294044402141,4.73258322483313e-162,3.7083102374825e-157,0.634,0.43,T,0.675294044402141
MAIT-like_c1,GZMK,0.662481316089894,2.75964973604323e-232,2.16237874367139e-227,0.559,0.264,T,0.662481316089894
MAIT-like_c1,AQP3,0.653705261447218,1.03556089925336e-171,8.11434453827958e-167,0.35,0.138,T,0.653705261447218
MAIT-like_c1,CXCR4,0.61451845747859,7.10240669112801e-215,5.56523281096717e-210,0.808,0.604,T,0.61451845747859
MAIT-like_c1,RGCC,0.610363486011576,5.99421580874641e-57,4.69688768125943e-52,0.293,0.179,T,0.610363486011576
MAIT-like_c1,VIM,0.609447256555727,3.33946917340281e-38,2.61670786020324e-33,0.783,0.782,T,0.609447256555727
MAIT-like_c1,FOS,0.601787765620224,8.64595433661446e-66,6.77471043954099e-61,0.517,0.405,T,0.601787765620224
MAIT-like_c1,JAML,0.598319765181466,7.8719155440406e-145,6.1681968628439e-140,0.303,0.12,T,0.598319765181466
MAIT-like_c1,CCL20,0.596309980933556,1.99928617034206e-87,1.56658066449493e-82,0.124,0.032,T,0.596309980933556
MAIT-like_c1,DUSP1,0.595256241884362,7.69780060580854e-129,6.0317656206934e-124,0.699,0.551,T,0.595256241884362
MAIT-like_c1,LMNA,0.587986211928778,3.47613039036972e-66,2.723791489982e-61,0.227,0.115,T,0.587986211928778
MAIT-like_c1,GPR183,0.559720263090827,2.41687309809695e-111,1.89378925347583e-106,0.256,0.107,T,0.559720263090827
MAIT-like_c1,CCR6,0.551087166664897,1.34739565582167e-130,1.05577881403218e-125,0.228,0.077,T,0.551087166664897
MAIT-like_c1,LGALS3,0.541404088798201,1.42625572986248e-112,1.11757120224834e-107,0.293,0.133,T,0.541404088798201
MAIT-like_c1,NFKBIA,0.537650363096971,1.28688172391877e-105,1.00836191241103e-100,0.681,0.542,T,0.537650363096971
MAIT-like_c1,NHSL2,0.534755555012877,1.1420110945009e-27,8.94845633318075e-23,0.114,0.062,T,0.534755555012877
MAIT-like_c1,EEF1A1,0.487165051268958,3.77091635615545e-267,2.95477692919272e-262,0.99,0.977,T,0.487165051268958
MAIT-like_c1,CREM,0.482359096103517,2.7607757191934e-48,2.16326103028837e-43,0.373,0.259,T,0.482359096103517
MAIT-like_c1,TCF7,0.478053935172892,1.29500496332587e-63,1.01472703911325e-58,0.279,0.158,T,0.478053935172892
MAIT-like_c1,ZFP36,0.469468570142384,1.42148556777369e-42,1.11383344634043e-37,0.67,0.631,T,0.469468570142384
MAIT-like_c1,BTG1,0.468031117070208,1.78813505832274e-208,1.40112898764995e-203,0.941,0.899,T,0.468031117070208
MAIT-like_c1,RGS2,0.465866824674997,2.69293751188519e-59,2.11010504618787e-54,0.336,0.212,T,0.465866824674997
MAIT-like_c1,CD69,0.465797421202368,5.42906091034458e-68,4.2540492575187e-63,0.612,0.496,T,0.465797421202368
MAIT-like_c1,FOSB,0.462753621355449,2.21540421951171e-35,1.73592428428279e-30,0.345,0.258,T,0.462753621355449
MAIT-like_c1,SPOCK2,0.449106690856642,3.0484975316244e-94,2.38871121085493e-89,0.707,0.573,T,0.449106690856642
MAIT-like_c1,GLTSCR2,0.444212716351385,2.20247157159454e-37,1.72579064935433e-32,0.363,0.269,T,0.444212716351385
MAIT-like_c1,JUNB,0.440414451652171,2.09453490342183e-78,1.64121471427424e-73,0.781,0.717,T,0.440414451652171
MAIT-like_c1,ZFP36L2,0.440058422035677,2.20623221256502e-125,1.72873737479958e-120,0.889,0.845,T,0.440058422035677
MAIT-like_c1,RGS1,0.439943487477198,2.63354075083587e-30,2.06356352613246e-25,0.269,0.187,T,0.439943487477198
MAIT-like_c1,RCAN3,0.439460559150474,8.85478634704074e-86,6.93834493795071e-81,0.196,0.079,T,0.439460559150474
MAIT-like_c1,CXCR6,0.426380660294036,8.77506015268156e-75,6.87587388383669e-70,0.256,0.128,T,0.426380660294036
MAIT-like_c1,TNFRSF25,0.410488705135204,1.03147136837337e-67,8.08230020116322e-63,0.289,0.159,T,0.410488705135204
MAIT-like_c1,TNFSF13B,0.40959178902871,7.9320709699099e-48,6.2153328498923e-43,0.125,0.053,T,0.40959178902871
MAIT-like_c1,ETS1,0.384842813361611,9.84725430187681e-26,7.71601305332161e-21,0.497,0.427,T,0.384842813361611
MAIT-like_c1,PABPC1,0.381451321383948,2.9001973369107e-124,2.27250762728311e-119,0.88,0.825,T,0.381451321383948
MAIT-like_c1,LST1,0.377357111298058,2.54410353944479e-47,1.99348321040275e-42,0.201,0.109,T,0.377357111298058
MAIT-like_c1,NBEAL1,0.371627639392274,1.0746460384567e-27,8.42060396353516e-23,0.373,0.3,T,0.371627639392274
MAIT-like_c1,DUSP2,0.369889618111143,5.18715284371904e-67,4.06449735375293e-62,0.613,0.471,T,0.369889618111143
MAIT-like_c1,PPP1R14B,0.3633144007186,2.70865745264489e-66,2.12242272016895e-61,0.148,0.057,T,0.3633144007186
MAIT-like_c1,JUN,0.360270697342718,3.67787552669902e-12,2.88187292645555e-7,0.624,0.619,T,0.360270697342718
MAIT-like_c1,GPR171,0.35082060925671,1.08176980218603e-46,8.47642363898913e-42,0.302,0.191,T,0.35082060925671
MAIT-like_c1,IL4I1,0.350326585691005,2.1089239355279e-76,1.65248952816159e-71,0.138,0.045,T,0.350326585691005
MAIT-like_c1,ERN1,0.349124321003452,1.28072667428032e-43,1.00353900016583e-38,0.359,0.247,T,0.349124321003452
NKT_c0_FCGR3A_GZMB,GZMH,1.29549922810408,0,0,0.94,0.368,T,1.29549922810408
NKT_c0_FCGR3A_GZMB,GNLY,1.14204057505994,0,0,0.807,0.484,T,1.14204057505994
NKT_c0_FCGR3A_GZMB,FGFBP2,1.07940193528371,0,0,0.816,0.257,T,1.07940193528371
NKT_c0_FCGR3A_GZMB,PRSS23,1.01548856253274,0,0,0.687,0.166,T,1.01548856253274
NKT_c0_FCGR3A_GZMB,NKG7,0.991676508491414,0,0,0.988,0.806,T,0.991676508491414
NKT_c0_FCGR3A_GZMB,GZMB,0.964420227861945,0,0,0.793,0.343,T,0.964420227861945
NKT_c0_FCGR3A_GZMB,LGALS1,0.933527354123489,2.45702173196988e-307,1.92524851851963e-302,0.637,0.307,T,0.933527354123489
NKT_c0_FCGR3A_GZMB,FCGR3A,0.813860664924999,4.21576116848441e-239,3.30334397878933e-234,0.418,0.14,T,0.813860664924999
NKT_c0_FCGR3A_GZMB,SYNGR1,0.774064753331564,6.2182004302495e-225,4.8723953111306e-220,0.326,0.093,T,0.774064753331564
NKT_c0_FCGR3A_GZMB,HLA-DRB1,0.757708872779972,7.67500705465653e-235,6.01390527781722e-230,0.502,0.213,T,0.757708872779972
NKT_c0_FCGR3A_GZMB,CCL4,0.757041956140555,2.29373523024771e-178,1.79730211436519e-173,0.741,0.504,T,0.757041956140555
NKT_c0_FCGR3A_GZMB,ZEB2,0.7539457241349,2.62757208094869e-240,2.05888665546896e-235,0.545,0.246,T,0.7539457241349
NKT_c0_FCGR3A_GZMB,CD8B,0.730307322084734,1.70117980910666e-128,1.3329934630217e-123,0.408,0.212,T,0.730307322084734
NKT_c0_FCGR3A_GZMB,ITGB1,0.72112394526751,9.33691804101366e-191,7.31612886939707e-186,0.553,0.296,T,0.72112394526751
NKT_c0_FCGR3A_GZMB,CCL5,0.718953985079873,0,0,0.994,0.879,T,0.718953985079873
NKT_c0_FCGR3A_GZMB,C12ORF75,0.697735744662807,5.22410187695017e-143,4.09344950772184e-138,0.18,0.041,T,0.697735744662807
NKT_c0_FCGR3A_GZMB,FCRL6,0.697402579184337,2.04267583502094e-213,1.60057950404736e-208,0.316,0.088,T,0.697402579184337
NKT_c0_FCGR3A_GZMB,KLRD1,0.695983359239985,2.33620486620132e-234,1.83058004700937e-229,0.709,0.432,T,0.695983359239985
NKT_c0_FCGR3A_GZMB,HLA-DPB1,0.647849263746079,6.06480108553138e-188,4.75219618658982e-183,0.639,0.391,T,0.647849263746079
NKT_c0_FCGR3A_GZMB,CMC1,0.642526253549825,1.98900201683196e-69,1.55852231032902e-64,0.37,0.234,T,0.642526253549825
NKT_c0_FCGR3A_GZMB,LAIR2,0.636266253172996,1.36986696626545e-211,1.07338665875662e-206,0.156,0.015,T,0.636266253172996
NKT_c0_FCGR3A_GZMB,HLA-DRA,0.630499654377697,1.71306536731189e-110,1.34230662986457e-105,0.31,0.14,T,0.630499654377697
NKT_c0_FCGR3A_GZMB,PATL2,0.609768089754408,3.54764976203316e-135,2.77983192403632e-130,0.281,0.103,T,0.609768089754408
NKT_c0_FCGR3A_GZMB,TCEB2,0.580050898277129,3.36787481124401e-102,2.63896566584646e-97,0.338,0.167,T,0.580050898277129
NKT_c0_FCGR3A_GZMB,C14ORF2,0.573810715769445,6.07398271788064e-87,4.75939063824973e-82,0.175,0.06,T,0.573810715769445
NKT_c0_FCGR3A_GZMB,ATP5E,0.57286834299593,3.43816991128104e-141,2.69404679738248e-136,0.532,0.293,T,0.57286834299593
NKT_c0_FCGR3A_GZMB,TMSB10,0.56780225495801,0,0,0.991,0.946,T,0.56780225495801
NKT_c0_FCGR3A_GZMB,LINC00152,0.562027854272206,3.66996714476078e-94,2.8756761556202e-89,0.178,0.058,T,0.562027854272206
NKT_c0_FCGR3A_GZMB,MYEOV2,0.560738373279119,2.49698565454923e-70,1.95656304933514e-65,0.193,0.082,T,0.560738373279119
NKT_c0_FCGR3A_GZMB,POLR2J3,0.535212276825036,1.60082644019059e-84,1.25435957374014e-79,0.231,0.099,T,0.535212276825036
NKT_c0_FCGR3A_GZMB,ATP5J2,0.511364323113826,2.03899311137298e-69,1.59769383227853e-64,0.246,0.121,T,0.511364323113826
NKT_c0_FCGR3A_GZMB,CEP78,0.510910078014708,7.73851864104022e-109,6.06367105155989e-104,0.245,0.092,T,0.510910078014708
NKT_c0_FCGR3A_GZMB,ATP5I,0.502130007169431,2.09941025004541e-65,1.64503488962808e-60,0.274,0.145,T,0.502130007169431
NKT_c0_FCGR3A_GZMB,C9ORF142,0.492784670007212,1.51889620409503e-69,1.19016149864274e-64,0.148,0.051,T,0.492784670007212
NKT_c0_FCGR3A_GZMB,CCL4L2,0.4922306285011,5.65505412486748e-19,4.43113076062241e-14,0.187,0.125,T,0.4922306285011
NKT_c0_FCGR3A_GZMB,ATP5O,0.487844400551559,2.08078137795807e-78,1.6304378643266e-73,0.254,0.117,T,0.487844400551559
NKT_c0_FCGR3A_GZMB,HLA-DPA1,0.487572384274886,2.37676442487415e-91,1.86236130039863e-86,0.53,0.367,T,0.487572384274886
NKT_c0_FCGR3A_GZMB,ATP5G2,0.482226162670383,1.49405170109093e-94,1.17069409142382e-89,0.421,0.238,T,0.482226162670383
NKT_c0_FCGR3A_GZMB,USMG5,0.479374217864559,8.66625108537894e-55,6.79061436297038e-50,0.248,0.136,T,0.479374217864559
NKT_c0_FCGR3A_GZMB,ATP5L,0.476529085356751,1.68714670589881e-93,1.32199754434113e-88,0.458,0.266,T,0.476529085356751
NKT_c0_FCGR3A_GZMB,HLA-DQA1,0.471088029914005,3.34868361342829e-95,2.623928018974e-90,0.167,0.051,T,0.471088029914005
NKT_c0_FCGR3A_GZMB,ATPIF1,0.452672708032702,1.25827863672745e-55,9.85949391380534e-51,0.248,0.133,T,0.452672708032702
NKT_c0_FCGR3A_GZMB,HLA-C,0.450407646234646,1.09531120945484e-180,8.5825300439253e-176,0.927,0.866,T,0.450407646234646
NKT_c0_FCGR3A_GZMB,FYB,0.448865207759293,1.93476633319287e-71,1.51602485569993e-66,0.28,0.141,T,0.448865207759293
NKT_c0_FCGR3A_GZMB,ATP5G3,0.447635523336429,8.56740195064505e-57,6.71315914646694e-52,0.247,0.132,T,0.447635523336429
NKT_c0_FCGR3A_GZMB,C4ORF3,0.446567806926375,7.46894635244888e-55,5.85244229338837e-50,0.152,0.062,T,0.446567806926375
NKT_c0_FCGR3A_GZMB,CST7,0.444875356851855,1.12010847997745e-185,8.77683401655933e-181,0.893,0.751,T,0.444875356851855
NKT_c0_FCGR3A_GZMB,ATP5J,0.435269624616925,7.3477732854126e-47,5.75749471325075e-42,0.208,0.111,T,0.435269624616925
NKT_c0_FCGR3A_GZMB,ITGA4,0.435188936531412,7.04567294027138e-43,5.52077794580844e-38,0.388,0.278,T,0.435188936531412
NKT_c0_FCGR3A_GZMB,ATP5F1,0.432617714563793,3.62212480220747e-49,2.83818833126571e-44,0.205,0.107,T,0.432617714563793
NKT_c4,KIR2DL3,1.81220318757545,0,0,0.806,0.008,T,1.81220318757545
NKT_c4,IGKC,1.67918741533308,1.11322752482958e-19,8.72291691630718e-15,0.185,0.097,T,1.67918741533308
NKT_c4,EEF1A1P5,1.65706927194579,6.55190161130297e-290,5.13387354556867e-285,0.27,0.022,T,1.65706927194579
NKT_c4,XCL1,1.35490790617307,1.3797455664826e-205,1.08112723352877e-200,0.253,0.031,T,1.35490790617307
NKT_c4,KIR2DL1,1.34210179730973,0,0,0.554,0.004,T,1.34210179730973
NKT_c4,KIR2DL4,1.23901112509926,0,0,0.325,0.005,T,1.23901112509926
NKT_c4,KLRC2,1.21508731162685,0,0,0.391,0.018,T,1.21508731162685
NKT_c4,XCL2,1.11903742777941,4.15983131229221e-169,3.25951902137281e-164,0.346,0.072,T,1.11903742777941
NKT_c4,TIGIT,1.09277738666587,5.26929275426845e-219,4.12885972346213e-214,0.399,0.077,T,1.09277738666587
NKT_c4,TMSB4XP8,1.06654069929487,1.39218732841778e-261,1.09087622492832e-256,0.249,0.021,T,1.06654069929487
NKT_c4,KIR3DL2,1.05379920268344,0,0,0.354,0.017,T,1.05379920268344
NKT_c4,SNORA52,1.03159404362965,2.89165762798034e-243,2.26581616755655e-238,0.128,0.003,T,1.03159404362965
NKT_c4,KIR3DL1,1.0019872032592,0,0,0.356,0.007,T,1.0019872032592
NKT_c4,CXCL13,0.948365734078598,8.57747724601313e-145,6.72105384565851e-140,0.136,0.011,T,0.948365734078598
NKT_c4,CCL3,0.915668436611237,6.3150918170336e-60,4.94831649507302e-55,0.318,0.128,T,0.915668436611237
NKT_c4,KLRC3,0.901756624784693,0,0,0.314,0.022,T,0.901756624784693
NKT_c4,MIR4461,0.893180116283391,8.28618403387376e-168,6.49280522342246e-163,0.127,0.007,T,0.893180116283391
NKT_c4,DUSP4,0.857073200890809,1.36494512214603e-114,1.06953004935997e-109,0.312,0.082,T,0.857073200890809
NKT_c4,KLRK1,0.814431229668379,1.23873031069754e-105,9.70631909553278e-101,0.292,0.077,T,0.814431229668379
NKT_c4,HLA-DRB1,0.80378882473813,3.24032528653896e-107,2.53902168477333e-102,0.586,0.26,T,0.80378882473813
NKT_c4,HLA-DRB5,0.777527668760975,1.86562746097481e-123,1.46184970959603e-118,0.376,0.109,T,0.777527668760975
NKT_c4,CD74,0.753798403683643,2.98371605709483e-92,2.33795039085779e-87,0.901,0.727,T,0.753798403683643
NKT_c4,GZMB,0.743426306546953,1.33930907623498e-39,1.04944241286544e-34,0.641,0.439,T,0.743426306546953
NKT_c4,TYROBP,0.713257389951645,5.95756123118307e-52,4.66816625391812e-47,0.417,0.213,T,0.713257389951645
NKT_c4,HLA-DRA,0.69844585702447,6.91041087498065e-67,5.41479064930858e-62,0.387,0.166,T,0.69844585702447
NKT_c4,CD7,0.698357243976535,6.92753164096452e-77,5.42820596791057e-72,0.813,0.593,T,0.698357243976535
NKT_c4,GNLY,0.697753958514589,9.88553999903885e-7,0.0774601257704687,0.563,0.563,T,0.697753958514589
NKT_c4,RGS1,0.691518836478872,3.06017197872342e-91,2.39785895736831e-86,0.476,0.197,T,0.691518836478872
NKT_c4,TMEM2,0.684310499947872,1.77527942262654e-110,1.39105569718748e-105,0.273,0.064,T,0.684310499947872
NKT_c4,SLA2,0.671923543297713,6.91890739271531e-97,5.42144826570993e-92,0.387,0.134,T,0.671923543297713
NKT_c4,NPIPB5,0.662938411916806,9.56585242793764e-62,7.4955149869591e-57,0.257,0.09,T,0.662938411916806
NKT_c4,LAG3,0.651266999063818,1.42013797170851e-21,1.11277751049164e-16,0.378,0.246,T,0.651266999063818
NKT_c4,KIR2DS4,0.648555536432534,0,0,0.171,0.001,T,0.648555536432534
NKT_c4,AOAH,0.638156127301664,8.20298931721919e-106,6.42761633929344e-101,0.435,0.153,T,0.638156127301664
NKT_c4,CD97,0.633158089128872,1.63215863283171e-97,1.27891053992794e-92,0.163,0.027,T,0.633158089128872
NKT_c4,HAVCR2,0.622575488608796,1.63686874338801e-77,1.28260124125655e-72,0.199,0.049,T,0.622575488608796
NKT_c4,COTL1,0.618279258527514,1.24375523527298e-66,9.74569289702851e-62,0.455,0.218,T,0.618279258527514
NKT_c4,CCL5,0.608684798994682,5.43815052778282e-70,4.26117160905478e-65,0.985,0.901,T,0.608684798994682
NKT_c4,FYB,0.608267219637633,9.49833613675493e-73,7.44261124667706e-68,0.4,0.157,T,0.608267219637633
NKT_c4,TMEM66,0.596378513871516,1.67629830267595e-84,1.31349706102779e-79,0.193,0.041,T,0.596378513871516
NKT_c4,C17orf76-AS1,0.586698640951201,3.18965368551319e-108,2.49931693835757e-103,0.132,0.015,T,0.586698640951201
NKT_c4,IL2RB,0.567417424981932,1.2792349494191e-51,1.00237012931633e-46,0.502,0.284,T,0.567417424981932
NKT_c4,HLA-DQA1,0.561830817535028,9.10593163421139e-96,7.13513485061902e-91,0.26,0.065,T,0.561830817535028
NKT_c4,CCL4,0.555931071057789,2.25719620924384e-32,1.76867123367719e-27,0.709,0.55,T,0.555931071057789
NKT_c4,ENTPD1,0.552831555852044,4.34287378202298e-91,3.40294560937975e-86,0.152,0.025,T,0.552831555852044
NKT_c4,CRTAM,0.551538967766242,1.48795363904715e-74,1.16591583294817e-69,0.239,0.068,T,0.551538967766242
NKT_c4,GNB2L1,0.551218272487687,3.25701600868455e-76,2.55210003392495e-71,0.472,0.184,T,0.551218272487687
